...1,Year,Comodity,Units,Value
Peel,oats2022,Oats,Production ('000 bushels),4.484480682952561
Peel,oats2022,Oats,Production ('000 tonnes),0.06916012280547425
Perth,oats2022,Oats,Acres seeded,3051.516433172918
Perth,oats2022,Oats,Acres harvested,2522.198223871082
Perth,oats2022,Oats,Yield  (bushels/acre),123.9417342446473
Perth,oats2022,Oats,Production ('000 bushels),312.6056219753511
Perth,oats2022,Oats,Production ('000 tonnes),4.821036087340784
Simcoe,oats2022,Oats,Acres seeded,7497.797940870496
Simcoe,oats2022,Oats,Acres harvested,6197.224581138676
Simcoe,oats2022,Oats,Yield  (bushels/acre),102.00524898042671
Simcoe,oats2022,Oats,Production ('000 bushels),632.1494363866713
Simcoe,oats2022,Oats,Production ('000 tonnes),9.749073692771217
Waterloo,oats2022,Oats,Acres seeded,698.6300909962525
Waterloo,oats2022,Oats,Acres harvested,577.4452188748184
Waterloo,oats2022,Oats,Yield  (bushels/acre),110.69767113073964
Waterloo,oats2022,Oats,Production ('000 bushels),63.92184093502261
Waterloo,oats2022,Oats,Production ('000 tonnes),0.9858092121622191
Wellington,oats2022,Oats,Acres seeded,4750.684618774518
Wellington,oats2022,Oats,Acres harvested,3926.6274883487654
Wellington,oats2022,Oats,Yield  (bushels/acre),99.04702859985872
Wellington,oats2022,Oats,Production ('000 bushels),388.9207851394716
Wellington,oats2022,Oats,Production ('000 tonnes),5.997976390911317
Western Ontario,oats2022,Oats,Acres seeded,31595.545865305525
Western Ontario,oats2022,Oats,Acres harvested,26114.96002361366
Western Ontario,oats2022,Oats,Yield  (bushels/acre),99.95865520665876
Western Ontario,oats2022,Oats,Production ('000 bushels),2610.416284736075
Western Ontario,oats2022,Oats,Production ('000 tonnes),40.25810870633347
Durham,oats2022,Oats,Acres seeded,556.4739697892663
Durham,oats2022,Oats,Acres harvested,492.3824377386646
Durham,oats2022,Oats,Yield  (bushels/acre),89.05155854201351
Durham,oats2022,Oats,Production ('000 bushels),43.84742347934401
Durham,oats2022,Oats,Production ('000 tonnes),0.6762194793396874
Haliburton,oats2022,Oats,Acres seeded,0
Haliburton,oats2022,Oats,Acres harvested,0
Haliburton,oats2022,Oats,Yield  (bushels/acre),0
Haliburton,oats2022,Oats,Production ('000 bushels),0
Haliburton,oats2022,Oats,Production ('000 tonnes),0
Hastings,oats2022,Oats,Acres seeded,269.26159828512885
Hastings,oats2022,Oats,Acres harvested,238.24956664774092
Hastings,oats2022,Oats,Yield  (bushels/acre),60.04335930469376
Hastings,oats2022,Oats,Production ('000 bushels),14.305304334417892
Hastings,oats2022,Oats,Production ('000 tonnes),0.22061787629033486
Kawartha Lakes,oats2022,Oats,Acres seeded,5211.707824585494
Kawartha Lakes,oats2022,Oats,Acres harvested,4611.452723337386
Kawartha Lakes,oats2022,Oats,Yield  (bushels/acre),81.24539607462361
Kawartha Lakes,oats2022,Oats,Production ('000 bushels),374.6593029869476
Kawartha Lakes,oats2022,Oats,Production ('000 tonnes),5.778034344821991
Muskoka,oats2022,Oats,Acres seeded,0
Muskoka,oats2022,Oats,Acres harvested,0
Muskoka,oats2022,Oats,Yield  (bushels/acre),0
Muskoka,oats2022,Oats,Production ('000 bushels),0
Muskoka,oats2022,Oats,Production ('000 tonnes),0
Northumberland,oats2022,Oats,Acres seeded,394.91701081818894
Northumberland,oats2022,Oats,Acres harvested,349.43269775002
Northumberland,oats2022,Oats,Yield  (bushels/acre),61.44358788972593
Northumberland,oats2022,Oats,Production ('000 bushels),21.47039867574739
Northumberland,oats2022,Oats,Production ('000 tonnes),0.3311186989258103
Parry Sound,oats2022,Oats,Acres seeded,0
Parry Sound,oats2022,Oats,Acres harvested,0
Parry Sound,oats2022,Oats,Yield  (bushels/acre),0
Parry Sound,oats2022,Oats,Production ('000 bushels),0
Parry Sound,oats2022,Oats,Production ('000 tonnes),0
Peterborough,oats2022,Oats,Acres seeded,1047.128437775501
Peterborough,oats2022,Oats,Acres harvested,926.5260925189924
Peterborough,oats2022,Oats,Yield  (bushels/acre),77.67176592849657
Peterborough,oats2022,Oats,Production ('000 bushels),71.96491778477974
Peterborough,oats2022,Oats,Production ('000 tonnes),1.1098503714379528
Prince Edward,oats2022,Oats,Acres seeded,1196.7182146005725
Prince Edward,oats2022,Oats,Acres harvested,1058.8869628788484
Prince Edward,oats2022,Oats,Yield  (bushels/acre),3.924914936562092
Prince Edward,oats2022,Oats,Production ('000 bushels),4.156041256734062
Prince Edward,oats2022,Oats,Production ('000 tonnes),0.06409489615887946
York,oats2022,Oats,Acres seeded,0
York,oats2022,Oats,Acres harvested,0
York,oats2022,Oats,Yield  (bushels/acre),0
York,oats2022,Oats,Production ('000 bushels),0
York,oats2022,Oats,Production ('000 tonnes),0
Central Ontario,oats2022,Oats,Acres seeded,8676.20705585415
Central Ontario,oats2022,Oats,Acres harvested,7676.9304808716515
Central Ontario,oats2022,Oats,Yield  (bushels/acre),69.09055511699096
Central Ontario,oats2022,Oats,Production ('000 bushels),530.4033885179707
Central Ontario,oats2022,Oats,Production ('000 tonnes),8.179935666974657
Frontenac,oats2022,Oats,Acres seeded,556.7613444368642
Frontenac,oats2022,Oats,Acres harvested,460.62008497906743
Frontenac,oats2022,Oats,Yield  (bushels/acre),7.114732000666929
Frontenac,oats2022,Oats,Production ('000 bushels),3.277188458750491
Frontenac,oats2022,Oats,Production ('000 tonnes),0.05054113782348618
Lanark,oats2022,Oats,Acres seeded,311.1313395382476
Lanark,oats2022,Oats,Acres harvested,257.4053416059494
Lanark,oats2022,Oats,Yield  (bushels/acre),70.29230438039058
Lanark,oats2022,Oats,Production ('000 bushels),18.093614621303807
Lanark,oats2022,Oats,Production ('000 tonnes),0.2790415875713859
Leeds and Grenville,oats2022,Oats,Acres seeded,3531.613625986776
Leeds and Grenville,oats2022,Oats,Acres harvested,2921.7764213868295
Leeds and Grenville,oats2022,Oats,Yield  (bushels/acre),63.69553560085417
Leeds and Grenville,oats2022,Oats,Production ('000 bushels),186.1041140661811
Leeds and Grenville,oats2022,Oats,Production ('000 tonnes),2.870116808028455
Lennox and Addington,oats2022,Oats,Acres seeded,327.50667319815534
Lennox and Addington,oats2022,Oats,Acres harvested,270.95299116415725
Lennox and Addington,oats2022,Oats,Yield  (bushels/acre),31.22087294502605
Lennox and Addington,oats2022,Oats,Production ('000 bushels),8.459388911210919
Lennox and Addington,oats2022,Oats,Production ('000 tonnes),0.13046156675011442
Ottawa,oats2022,Oats,Acres seeded,267.4637831118269
Ottawa,oats2022,Oats,Acres harvested,221.2782761173951
Ottawa,oats2022,Oats,Yield  (bushels/acre),42.45081417846707
Ottawa,oats2022,Oats,Production ('000 bushels),9.393442981191066
Ottawa,oats2022,Oats,Production ('000 tonnes),0.14486664478564923
Prescott and Russell,oats2022,Oats,Acres seeded,1102.6057997671232
Prescott and Russell,oats2022,Oats,Acres harvested,912.2084035859963
Prescott and Russell,oats2022,Oats,Yield  (bushels/acre),72.17001877558474
Prescott and Russell,oats2022,Oats,Production ('000 bushels),65.83409761404752
Prescott and Russell,oats2022,Oats,Production ('000 tonnes),1.0153002315481867
Renfrew,oats2022,Oats,Acres seeded,3296.9005101947646
Renfrew,oats2022,Oats,Acres harvested,2727.59344438585
Renfrew,oats2022,Oats,Yield  (bushels/acre),61.50054275524173
Renfrew,oats2022,Oats,Production ('000 bushels),167.74847724536903
Renfrew,oats2022,Oats,Production ('000 tonnes),2.587034287118982
"Stormont, Dundas and Glengarry",oats2022,Oats,Acres seeded,1299.1098036860164
"Stormont, Dundas and Glengarry",oats2022,Oats,Acres harvested,1074.7801982844906
"Stormont, Dundas and Glengarry",oats2022,Oats,Yield  (bushels/acre),109.38695482059116
"Stormont, Dundas and Glengarry",oats2022,Oats,Production ('000 bushels),117.56693299181157
"Stormont, Dundas and Glengarry",oats2022,Oats,Production ('000 tonnes),1.8131293450512256
Eastern Ontario,oats2022,Oats,Acres seeded,10693.092879919774
Eastern Ontario,oats2022,Oats,Acres harvested,8846.615161509735
Eastern Ontario,oats2022,Oats,Yield  (bushels/acre),65.16359606078827
Eastern Ontario,oats2022,Oats,Production ('000 bushels),576.4772568898655
Eastern Ontario,oats2022,Oats,Production ('000 tonnes),8.890491608677486
Algoma,oats2022,Oats,Acres seeded,233.00078319288085
Algoma,oats2022,Oats,Acres harvested,222.18708622505414
Algoma,oats2022,Oats,Yield  (bushels/acre),94.6506674194527
Algoma,oats2022,Oats,Production ('000 bushels),21.03015600318486
Algoma,oats2022,Oats,Production ('000 tonnes),0.3243292311030638
Cochrane,oats2022,Oats,Acres seeded,3583.034265988301
Cochrane,oats2022,Oats,Acres harvested,3416.7436370608325
Cochrane,oats2022,Oats,Yield  (bushels/acre),114.2758697332242
Cochrane,oats2022,Oats,Production ('000 bushels),390.4513507805864
Cochrane,oats2022,Oats,Production ('000 tonnes),6.021580931812504
Greater Sudbury,oats2022,Oats,Acres seeded,0
Greater Sudbury,oats2022,Oats,Acres harvested,0
Greater Sudbury,oats2022,Oats,Yield  (bushels/acre),0
Greater Sudbury,oats2022,Oats,Production ('000 bushels),0
Greater Sudbury,oats2022,Oats,Production ('000 tonnes),0
Kenora,oats2022,Oats,Acres seeded,0
Kenora,oats2022,Oats,Acres harvested,0
Kenora,oats2022,Oats,Yield  (bushels/acre),0
Kenora,oats2022,Oats,Production ('000 bushels),0
Kenora,oats2022,Oats,Production ('000 tonnes),0
Manitoulin,oats2022,Oats,Acres seeded,120.8152209148271
Manitoulin,oats2022,Oats,Acres harvested,115.2081187833614
Manitoulin,oats2022,Oats,Yield  (bushels/acre),39.42741442333915
Manitoulin,oats2022,Oats,Production ('000 bushels),4.542358244204873
Manitoulin,oats2022,Oats,Production ('000 tonnes),0.070052716514063
Nipissing,oats2022,Oats,Acres seeded,1505.0124662532746
Nipissing,oats2022,Oats,Acres harvested,1435.1639939870163
Nipissing,oats2022,Oats,Yield  (bushels/acre),109.05742783849827
Nipissing,oats2022,Oats,Production ('000 bushels),156.51529371065
Nipissing,oats2022,Oats,Production ('000 tonnes),2.4137949741008917
Rainy River,oats2022,Oats,Acres seeded,2878.8541212275945
Rainy River,oats2022,Oats,Acres harvested,2745.244887580669
Rainy River,oats2022,Oats,Yield  (bushels/acre),105.19523515666356
Rainy River,oats2022,Oats,Production ('000 bushels),288.7866815116769
Rainy River,oats2022,Oats,Production ('000 tonnes),4.453697935160496
Sudbury,oats2022,Oats,Acres seeded,379.704980018028
Sudbury,oats2022,Oats,Acres harvested,362.0826590334215
Sudbury,oats2022,Oats,Yield  (bushels/acre),84.09340993244054
Sudbury,oats2022,Oats,Production ('000 bushels),30.44876547552561
Sudbury,oats2022,Oats,Production ('000 tonnes),0.469583996106314
Thunder Bay,oats2022,Oats,Acres seeded,0
Thunder Bay,oats2022,Oats,Acres harvested,0
Thunder Bay,oats2022,Oats,Yield  (bushels/acre),0
Thunder Bay,oats2022,Oats,Production ('000 bushels),0
Thunder Bay,oats2022,Oats,Production ('000 tonnes),0
Timiskaming,oats2022,Oats,Acres seeded,22473.357021885196
Timiskaming,oats2022,Oats,Acres harvested,21430.355923973555
Timiskaming,oats2022,Oats,Yield  (bushels/acre),106.82836807128596
Timiskaming,oats2022,Oats,Production ('000 bushels),2289.3699505449104
Timiskaming,oats2022,Oats,Production ('000 tonnes),35.306899086161906
Northern Ontario,oats2022,Oats,Acres seeded,31173.778859480102
Northern Ontario,oats2022,Oats,Acres harvested,29726.98630664391
Northern Ontario,oats2022,Oats,Yield  (bushels/acre),107.01201001191839
Northern Ontario,oats2022,Oats,Production ('000 bushels),3181.144556270739
Northern Ontario,oats2022,Oats,Production ('000 tonnes),49.05993887095924
Ontario,oats2022,Oats,Acres seeded,88700
Ontario,oats2022,Oats,Acres harvested,77900.00000000001
Ontario,oats2022,Oats,Yield  (bushels/acre),93.09999999999998
Ontario,oats2022,Oats,Production ('000 bushels),7252.49
Ontario,oats2022,Oats,Production ('000 tonnes),111.84864748157058
Brant,oats2021,Oats,Acres seeded,184.05603883932733
Brant,oats2021,Oats,Acres harvested,95.82110680335333
Brant,oats2021,Oats,Yield  (bushels/acre),124.17179071248192
Brant,oats2021,Oats,Production ('000 bushels),11.898278419824369
Brant,oats2021,Oats,Production ('000 tonnes),0.18349647481299727
Chatham-Kent,oats2021,Oats,Acres seeded,0
Chatham-Kent,oats2021,Oats,Acres harvested,0
Chatham-Kent,oats2021,Oats,Yield  (bushels/acre),0
Chatham-Kent,oats2021,Oats,Production ('000 bushels),0
Chatham-Kent,oats2021,Oats,Production ('000 tonnes),0
Elgin,oats2021,Oats,Acres seeded,180.9884381920052
Elgin,oats2021,Oats,Acres harvested,94.22408835663077
Elgin,oats2021,Oats,Yield  (bushels/acre),166.32715385511406
Elgin,oats2021,Oats,Production ('000 bushels),15.672024440951187
Elgin,oats2021,Oats,Production ('000 tonnes),0.2416955744880045
Essex,oats2021,Oats,Acres seeded,76.69001618305306
Essex,oats2021,Oats,Acres harvested,39.92546116806389
Essex,oats2021,Oats,Yield  (bushels/acre),100.76225090043009
Essex,oats2021,Oats,Production ('000 bushels),4.022979335531832
Essex,oats2021,Oats,Production ('000 tonnes),0.0620428015103148
Haldimand-Norfolk,oats2021,Oats,Acres seeded,7214.996722501633
Haldimand-Norfolk,oats2021,Oats,Acres harvested,3756.187386691451
Haldimand-Norfolk,oats2021,Oats,Yield  (bushels/acre),78.29506025405267
Haldimand-Norfolk,oats2021,Oats,Production ('000 bushels),294.0909177665198
Haldimand-Norfolk,oats2021,Oats,Production ('000 tonnes),4.535500412796024
Hamilton,oats2021,Oats,Acres seeded,239.27285049112552
Hamilton,oats2021,Oats,Acres harvested,124.56743884435933
Hamilton,oats2021,Oats,Yield  (bushels/acre),60.45137721815874
Hamilton,oats2021,Oats,Production ('000 bushels),7.530273234680286
Hamilton,oats2021,Oats,Production ('000 tonnes),0.11613264912680495
Lambton,oats2021,Oats,Acres seeded,2954.0994233712036
Lambton,oats2021,Oats,Acres harvested,1537.928764193821
Lambton,oats2021,Oats,Yield  (bushels/acre),125.69544037220587
Lambton,oats2021,Oats,Production ('000 bushels),193.31063327642468
Lambton,oats2021,Oats,Production ('000 tonnes),2.9812564892573437
Middlesex,oats2021,Oats,Acres seeded,294.4896621429237
Middlesex,oats2021,Oats,Acres harvested,153.31377088536533
Middlesex,oats2021,Oats,Yield  (bushels/acre),90.48451669441586
Middlesex,oats2021,Oats,Production ('000 bushels),13.872522461160688
Middlesex,oats2021,Oats,Production ('000 tonnes),0.21394346968262373
Niagara,oats2021,Oats,Acres seeded,509.22170745547226
Niagara,oats2021,Oats,Acres harvested,265.1050621559442
Niagara,oats2021,Oats,Yield  (bushels/acre),101.12789061681171
Niagara,oats2021,Oats,Production ('000 bushels),26.809515727669396
Niagara,oats2021,Oats,Production ('000 tonnes),0.4134591118051478
Oxford,oats2021,Oats,Acres seeded,251.543253080414
Oxford,oats2021,Oats,Acres harvested,130.95551263124955
Oxford,oats2021,Oats,Yield  (bushels/acre),114.26829418647714
Oxford,oats2021,Oats,Production ('000 bushels),14.964063042688545
Oxford,oats2021,Oats,Production ('000 tonnes),0.23077732091373718
Southern Ontario,oats2021,Oats,Acres seeded,11905.358112257156
Southern Ontario,oats2021,Oats,Acres harvested,6198.028591730239
Southern Ontario,oats2021,Oats,Yield  (bushels/acre),93.92844822984787
Southern Ontario,oats2021,Oats,Production ('000 bushels),582.1712077054507
Southern Ontario,oats2021,Oats,Production ('000 tonnes),8.978304304392998
Bruce,oats2021,Oats,Acres seeded,2015.060435382753
Bruce,oats2021,Oats,Acres harvested,1723.1531523359806
Bruce,oats2021,Oats,Yield  (bushels/acre),68.89475759391557
Bruce,oats2021,Oats,Production ('000 bushels),118.71621872737884
Bruce,oats2021,Oats,Production ('000 tonnes),1.8308537479932583
Dufferin,oats2021,Oats,Acres seeded,2015.060435382753
Dufferin,oats2021,Oats,Acres harvested,1723.1531523359806
Dufferin,oats2021,Oats,Yield  (bushels/acre),83.47798885467321
Dufferin,oats2021,Oats,Production ('000 bushels),143.84535964559802
Dufferin,oats2021,Oats,Production ('000 tonnes),2.2183979464791035
Grey,oats2021,Oats,Acres seeded,200.44308776979906
Grey,oats2021,Oats,Acres harvested,171.40634220674409
Grey,oats2021,Oats,Yield  (bushels/acre),75.82111969368495
Grey,oats2021,Oats,Production ('000 bushels),12.996220788714266
Grey,oats2021,Oats,Production ('000 tonnes),0.20042905506792305
Halton,oats2021,Oats,Acres seeded,0
Halton,oats2021,Oats,Acres harvested,0
Halton,oats2021,Oats,Yield  (bushels/acre),0
Halton,oats2021,Oats,Production ('000 bushels),0
Halton,oats2021,Oats,Production ('000 tonnes),0
Huron,oats2021,Oats,Acres seeded,97.18452740353895
Huron,oats2021,Oats,Acres harvested,83.10610531236078
Huron,oats2021,Oats,Yield  (bushels/acre),70.23719285226817
Huron,oats2021,Oats,Production ('000 bushels),5.837139546025193
Huron,oats2021,Oats,Production ('000 tonnes),0.0900209670587766
Peel,oats2021,Oats,Acres seeded,92.62900268149805
Peel,oats2021,Oats,Acres harvested,79.21050662584386
Peel,oats2021,Oats,Yield  (bushels/acre),68.03188851651294
Peel,oats2021,Oats,Production ('000 bushels),5.388840356105918
Peel,oats2021,Oats,Production ('000 tonnes),0.08310725079587178
Perth,oats2021,Oats,Acres seeded,37.9627060170074
Perth,oats2021,Oats,Acres harvested,32.46332238764093
Perth,oats2021,Oats,Yield  (bushels/acre),88.45895748682993
Perth,oats2021,Oats,Production ('000 bushels),2.8716716549695835
Perth,oats2021,Oats,Production ('000 tonnes),0.04428721592439443
Simcoe,oats2021,Oats,Acres seeded,1106.9925074559358
Simcoe,oats2021,Oats,Acres harvested,946.6304808236094
Simcoe,oats2021,Oats,Yield  (bushels/acre),53.53288762969036
Simcoe,oats2021,Oats,Production ('000 bushels),50.675863156770035
Simcoe,oats2021,Oats,Production ('000 tonnes),0.7815283790871663
Waterloo,oats2021,Oats,Acres seeded,18577.42981648274
Waterloo,oats2021,Oats,Acres harvested,15886.251443615965
Waterloo,oats2021,Oats,Yield  (bushels/acre),91.7607881450857
Waterloo,oats2021,Oats,Production ('000 bushels),1457.7349531372063
Waterloo,oats2021,Oats,Production ('000 tonnes),22.48133853269804
Wellington,oats2021,Oats,Acres seeded,364.44197776327104
Wellington,oats2021,Oats,Acres harvested,311.64789492135293
Wellington,oats2021,Oats,Yield  (bushels/acre),81.59122847852707
Wellington,oats2021,Oats,Production ('000 bushels),25.427734599380102
Wellington,oats2021,Oats,Production ('000 tonnes),0.39214914097930514
Western Ontario,oats2021,Oats,Acres seeded,24507.2044963393
Western Ontario,oats2021,Oats,Acres harvested,20957.022400565478
Western Ontario,oats2021,Oats,Yield  (bushels/acre),87.01112050932127
Western Ontario,oats2021,Oats,Production ('000 bushels),1823.4940016121482
Western Ontario,oats2021,Oats,Production ('000 tonnes),28.122112236083836
Durham,oats2021,Oats,Acres seeded,1717.7579217996367
Durham,oats2021,Oats,Acres harvested,1157.1933953134478
Durham,oats2021,Oats,Yield  (bushels/acre),79.6802165070953
Durham,oats2021,Oats,Production ('000 bushels),92.20542027915623
Durham,oats2021,Oats,Production ('000 tonnes),1.4220014848270601
Haliburton,oats2021,Oats,Acres seeded,0
Haliburton,oats2021,Oats,Acres harvested,0
Haliburton,oats2021,Oats,Yield  (bushels/acre),0
Haliburton,oats2021,Oats,Production ('000 bushels),0
Haliburton,oats2021,Oats,Production ('000 tonnes),0
Hastings,oats2021,Oats,Acres seeded,31.988043236492302
Hastings,oats2021,Oats,Acres harvested,21.54922523861169
Hastings,oats2021,Oats,Yield  (bushels/acre),45.82454258206843
